Date,Time,Crop_Type,Solar_Energy_Production_kWh,Temperature_C,Rainfall_mm,Soil_Moisture_Content,Area_in_Hectares,Production_in_Tons,Crop_Yield_tons_ha,pH
12/9/2020,9:30:00,Lettuce,3.935,36.05,10.83,8.99,4.91,4,5.56,6.4
12/9/2020,12:00:00,Lettuce,1.96,29.32,14.79,14.22,5.61,10.88,7.3,6.31
12/9/2020,14:30:00,Lettuce,4.415,32.78,19.06,12.38,3.59,10.13,7.21,6.15
12/9/2020,16:45:00,Lettuce,1.65,28.3,2.08,13.62,4.9,10.65,4.3,6.6
12/9/2020,19:15:00,Lettuce,2.09,28.56,18.39,19.76,4.85,6.26,5.33,6.57
12/9/2020,21:30:00,Lettuce,0,35.66,14.55,17.71,3.94,11.88,6.49,6.07
13/9/2020,0:00:00,Lettuce,0,35.71,10,18.29,3.93,5.69,5.22,6.48
13/9/2020,2:30:00,Lettuce,0,36.37,6.05,17.65,6.02,11.43,3.84,6.14
13/9/2020,4:45:00,Lettuce,0,31.2,8.87,14.67,4.48,3.22,5.61,6.18
13/9/2020,7:15:00,Lettuce,3.285,36.14,17.16,16.6,7.02,2.44,3.25,6.32
13/9/2020,9:30:00,Lettuce,2.07,36.77,3.49,13.19,4.07,9.62,4.13,6.57
13/9/2020,12:00:00,Lettuce,2.39,34.5,8.34,11.32,6.22,6.81,4.9,6.35
13/9/2020,14:30:00,Lettuce,2.575,32.31,0.42,19.36,4.64,10.92,4.93,6.77
13/9/2020,16:45:00,Lettuce,1.635,31.44,11.19,15.77,3.99,6,6.2,6.62
13/9/2020,19:15:00,Lettuce,3.44,31.82,15.54,10.44,3.02,5.12,3.8,6.03
13/9/2020,21:30:00,Lettuce,0,35.07,4.15,19.12,6.43,7.3,7.46,6.77
14/9/2020,0:00:00,Lettuce,0,37.76,2.1,14.4,5.24,6.39,5.09,6.1
14/9/2020,2:30:00,Lettuce,0,37.21,0.68,17.44,4.16,8.96,6.97,6.88
14/9/2020,4:45:00,Lettuce,0,30.12,11.46,7.85,4.7,8.28,6.39,6.76
14/9/2020,7:15:00,Lettuce,2.65,30.3,13.18,18.47,5.63,10,2.73,6.6
14/9/2020,9:30:00,Lettuce,3.27,31.11,0.71,18.57,2.86,9.49,6.66,6.27
14/9/2020,12:00:00,Lettuce,4.37,36.71,12.14,18.17,4.31,11.41,3.58,6.57
14/9/2020,14:30:00,Lettuce,3.58,32.26,15.66,21.92,5.03,9.85,6.41,6.64
14/9/2020,16:45:00,Lettuce,2.53,37.69,6.93,15.87,6.43,7.54,3.3,6.86
14/9/2020,19:15:00,Lettuce,2.64,31.37,12.51,21.44,2.24,9.62,8.22,6.94
14/9/2020,21:30:00,Lettuce,0,31.42,9.13,17.38,4.82,9.39,2.32,6.54
15/9/2020,0:00:00,Lettuce,0,31.26,11.81,12.78,3.83,10.64,6.19,6.48
15/9/2020,2:30:00,Lettuce,0,29.52,8.53,13.4,4.54,4.04,5.22,6.54
15/9/2020,4:45:00,Lettuce,0,35.5,5.37,16.25,3.02,4.61,5.9,6.65
15/9/2020,7:15:00,Lettuce,4.13,33,13.84,11.59,4.5,8.58,6.26,6.58
15/9/2020,9:30:00,Lettuce,1.59,36.48,12.6,12.56,4.5,11.27,4.38,6.56
15/9/2020,12:00:00,Lettuce,1.72,32.11,6.78,15.03,4.27,10.18,7.83,6.93
15/9/2020,14:30:00,Lettuce,2.295,31.93,19.33,12.73,4.27,9.16,3.27,6.66
15/9/2020,16:45:00,Lettuce,1.855,33.94,8.71,13.65,5.59,12.28,3.31,6.68
15/9/2020,19:15:00,Lettuce,1.92,36.03,11.37,7.5,3.79,10.44,5.25,6.93
15/9/2020,21:30:00,Lettuce,0,35.66,11.41,19.5,6.83,7.78,6.3,6.17
16/9/2020,0:00:00,Lettuce,0,36.95,4.96,20.35,4.68,12.55,3.49,6.1
16/9/2020,2:30:00,Lettuce,0,36.51,4.52,17.8,6.74,10.82,6.72,6.01
16/9/2020,4:45:00,Lettuce,0,29.07,12.9,11.96,5.31,14.47,7.55,6.19
16/9/2020,7:15:00,Lettuce,4.325,28.01,0.04,14.12,2.78,7.11,3.41,6.06
16/9/2020,9:30:00,Lettuce,3.02,35.3,13.29,19.22,5.83,11.64,4.09,6.54
16/9/2020,12:00:00,Lettuce,2.725,36.61,19.01,9.37,7.16,3.9,4.49,6.59
16/9/2020,14:30:00,Lettuce,2.685,30.35,12.58,17.04,6.33,11.92,6.66,6.81
16/9/2020,16:45:00,Lettuce,2.555,28.46,3.45,15.26,4.02,12.18,7.28,6.26
16/9/2020,19:15:00,Lettuce,4.445,36.62,17.69,10.84,5.68,2.66,4.61,6.56
16/9/2020,21:30:00,Lettuce,0,35.16,5.47,16.96,5.84,5.59,4.2,6.65
17/9/2020,0:00:00,Lettuce,0,34.18,7.45,15.03,3.98,3.72,6.33,6.93
17/9/2020,2:30:00,Lettuce,0,29.26,8.95,17.22,7.78,12.38,3.45,6.75
17/9/2020,4:45:00,Lettuce,0,28.09,11.5,21.72,4.92,6.2,7.66,6.09
17/9/2020,7:15:00,Lettuce,3.255,29.15,11.26,19.41,6.19,5.18,3.64,6.69
17/9/2020,9:30:00,Lettuce,3.985,34.46,16.74,15.97,3.03,9.53,4.69,6.32
17/9/2020,12:00:00,Lettuce,1.63,28.35,3.5,11.91,6.44,10.45,7.15,6.25
17/9/2020,14:30:00,Lettuce,2.59,37.93,2.76,5.42,3.78,6.64,5.88,6.91
17/9/2020,16:45:00,Lettuce,2.495,31.09,9.26,8.83,2.49,7.94,3.19,6.92
17/9/2020,19:15:00,Lettuce,3.955,30.15,18.11,20.7,5.68,8.09,6.95,6.83
17/9/2020,21:30:00,Lettuce,0,34.63,19.79,17.26,4.38,6.66,2.83,6.5
18/9/2020,0:00:00,Lettuce,0,29.61,16.22,5.84,2.48,5.93,7.56,6.06
18/9/2020,2:30:00,Lettuce,0,30.89,15.5,10.85,6.03,4.43,5.83,6.93
18/9/2020,4:45:00,Lettuce,0,35.73,14.86,19.09,3.44,4.68,4.35,6.48
18/9/2020,7:15:00,Lettuce,2.98,33.96,9.44,15.99,7.35,4.37,3.29,6.99
18/9/2020,9:30:00,Lettuce,2.645,34.51,13.92,13.79,4.13,12.49,5.42,6.14
18/9/2020,12:00:00,Lettuce,2.655,35.92,8.43,10.58,5.16,12.46,5.84,6.52
18/9/2020,14:30:00,Lettuce,2.145,36.83,5.51,11.69,4.87,3.05,5.74,6.3
18/9/2020,16:45:00,Lettuce,3.945,33.34,4.17,19.65,5.63,2.94,6.53,6.28
18/9/2020,19:15:00,Lettuce,3.075,37.72,12.22,16.89,4.49,10.51,2.16,6.12
18/9/2020,21:30:00,Lettuce,0,37.61,7.82,12.4,4.79,9.21,6.55,6.93
19/9/2020,0:00:00,Lettuce,0,32.4,7.33,14.29,5.67,5.21,2.35,6.93
19/9/2020,2:30:00,Lettuce,0,35.05,8.67,11.11,7.08,3.61,4.22,6.3
19/9/2020,4:45:00,Lettuce,0,30.01,6.04,18.16,4,9.48,4.07,6.17
19/9/2020,7:15:00,Lettuce,2.885,32.16,19.8,15.8,6.51,12.68,3.59,6.17
19/9/2020,9:30:00,Lettuce,4.39,37.44,3.14,12.16,6.96,5.81,7.74,6.33
19/9/2020,12:00:00,Lettuce,3.07,33.22,12.98,11.18,7.16,4.43,4.64,6.33
19/9/2020,14:30:00,Lettuce,4.4,29.95,14.46,12.33,7.37,10.11,3.69,6.2
19/9/2020,16:45:00,Lettuce,2.16,32.76,17.36,11.29,6.11,3.96,3.27,6.7
19/9/2020,19:15:00,Lettuce,3.465,36.43,18.35,16.32,3.7,8.46,7.6,6.26
19/9/2020,21:30:00,Lettuce,0,28.86,15.93,16.93,2.65,1.61,4.64,6.49
20/9/2020,0:00:00,Lettuce,0,32.58,12.4,13.51,3.82,2.17,3.65,6.71
20/9/2020,2:30:00,Lettuce,0,37.89,18.47,17.84,6.33,7.09,6.48,6.96
20/9/2020,4:45:00,Lettuce,0,31.52,19.15,18.16,4.12,5.29,4.22,6.94
20/9/2020,7:15:00,Lettuce,3.33,29.76,14.43,17.51,3.14,8.06,3.1,6.79
20/9/2020,9:30:00,Lettuce,4.335,35.05,17.52,10.93,5.62,12.85,6.33,6.9
20/9/2020,12:00:00,Lettuce,2.465,28.94,12.92,13.31,7.11,5.78,5.17,6.19
20/9/2020,14:30:00,Lettuce,1.765,36.85,3.62,13.14,6.47,4.8,4.93,6.65
20/9/2020,16:45:00,Lettuce,2.63,35.96,5.2,13.51,5.88,5.54,3.32,6.1
20/9/2020,19:15:00,Lettuce,4.035,37.62,1.36,11.23,7.25,9.43,2.88,6.89
20/9/2020,21:30:00,Lettuce,0,32.7,19.42,20.04,3.45,4.96,3.72,6.51
21/9/2020,0:00:00,Lettuce,0,34.41,0.02,16.59,6.56,11.99,7.05,6.17
21/9/2020,2:30:00,Lettuce,0,31.41,13.67,17.04,7.54,11.06,6.19,6.02
21/9/2020,4:45:00,Lettuce,0,30.54,19.13,12.08,7.77,6.77,3.12,6.76
21/9/2020,7:15:00,Lettuce,1.705,35.22,11.11,18.6,4.86,2.57,3.87,6.39
21/9/2020,9:30:00,Lettuce,1.795,36.88,9.14,13.08,5.96,1.87,2.83,6.48
21/9/2020,12:00:00,Lettuce,3.815,33.21,0.41,17.08,4.54,13.85,5.73,6.31
21/9/2020,14:30:00,Lettuce,3.39,31.33,14.35,14.67,4.73,8.13,7.54,6.03
21/9/2020,16:45:00,Lettuce,2.065,28.7,13.43,12.55,4.89,8.88,6.81,6.24
21/9/2020,19:15:00,Lettuce,3.775,33.69,1.41,10.92,6.06,6.04,7.32,6.1
21/9/2020,21:30:00,Lettuce,0,33.84,12.75,8.94,7.11,9.05,5.17,6.35
22/9/2020,0:00:00,Lettuce,0,37.94,16.18,16.54,3.85,11.82,3.95,6.14
22/9/2020,2:30:00,Lettuce,0,29.81,1.86,17.14,2.98,5.06,4.1,6.7
22/9/2020,4:45:00,Lettuce,0,30.28,9.7,20.46,2.54,7.45,4.54,6.57
22/9/2020,7:15:00,Lettuce,2.75,30.93,9.03,14.64,4.11,9.64,4.9,6.87
22/9/2020,9:30:00,Lettuce,4.19,35.61,11.91,13.4,2.43,4.38,5.11,6.92
22/9/2020,12:00:00,Lettuce,1.525,36.4,5.93,16.93,5.53,5.03,7.15,6.89
22/9/2020,14:30:00,Lettuce,3.055,35.68,8.94,12.62,2.19,6.86,2.82,6.35
22/9/2020,16:45:00,Lettuce,4.195,33.16,11.14,14.68,3.38,13.43,3.91,6.75
22/9/2020,19:15:00,Lettuce,4.345,29.55,2.81,12.25,5.65,9.97,6.42,6.46
22/9/2020,21:30:00,Lettuce,0,32.88,18.85,13.25,7.45,2.96,4.92,6.62
23/9/2020,0:00:00,Lettuce,0,33.33,7.95,15.35,6.09,4.95,5.58,6.88
23/9/2020,2:30:00,Lettuce,0,30.86,9.84,9.85,6.05,5.15,4.62,6.96
23/9/2020,4:45:00,Lettuce,0,35.68,6.99,21.12,5.14,3.92,6.76,6.22
23/9/2020,7:15:00,Lettuce,1.605,28.39,8.28,15.8,3.66,9.14,6.28,6.99
23/9/2020,9:30:00,Lettuce,3.725,32.43,3.05,10.21,6.74,7.8,3.19,6.75
23/9/2020,12:00:00,Lettuce,2.3,35.73,18.97,20.76,3.86,9.79,3.35,6.99
23/9/2020,14:30:00,Lettuce,2.57,31.8,1.7,13.36,5.64,6.86,5.4,6.64
23/9/2020,16:45:00,Lettuce,1.54,34.55,14.39,23.29,6.85,3.8,3.84,6.67
23/9/2020,19:15:00,Lettuce,2.205,33.38,5.62,10.27,4.18,4.82,6.84,6.54
23/9/2020,21:30:00,Lettuce,0,32.9,11.63,10.55,5.29,6.93,3.52,6.71
24/9/2020,0:00:00,Lettuce,0,37.35,2.48,9.48,3.1,12.17,5.46,6.14
24/9/2020,2:30:00,Lettuce,0,37.26,14.99,13.98,2.86,9.49,6.73,6.14
24/9/2020,4:45:00,Lettuce,0,34.33,1.26,12.45,5.1,8.7,3.55,6.68
24/9/2020,7:15:00,Lettuce,3.48,34.7,16.95,14.32,3.86,10.82,4.37,6.96
24/9/2020,9:30:00,Lettuce,3.62,33.35,6.59,18.61,3.98,10.59,5.75,6.15
24/9/2020,12:00:00,Lettuce,2.455,35.44,14.8,12.96,7.76,11.49,8.17,6.3
24/9/2020,14:30:00,Lettuce,2.17,32.1,1.06,16.59,5.4,2.31,5.63,6.83
24/9/2020,16:45:00,Lettuce,1.85,28.67,8.12,11.38,3.74,12.45,7.03,6.01
24/9/2020,19:15:00,Lettuce,1.835,30.92,12.88,17.79,6.55,7.03,4.3,6.7
24/9/2020,21:30:00,Lettuce,0,32.21,5.75,18.46,2.84,2.4,6.71,6.24
25/9/2020,0:00:00,Lettuce,0,35.2,4.21,11.87,2.66,5.79,5.67,6.45
25/9/2020,2:30:00,Lettuce,0,37.73,14.72,10.29,5.17,6.19,5.57,6.58
25/9/2020,4:45:00,Lettuce,0,37.16,4.86,18.13,5.79,5.4,4.91,6.63
25/9/2020,7:15:00,Lettuce,2.01,32.46,11.34,24,7,8.05,5.55,6.64
25/9/2020,9:30:00,Lettuce,2.06,31.98,10.25,15.83,4.81,8.57,6.17,6.42
25/9/2020,12:00:00,Lettuce,4.49,28.66,6.52,11.34,6.24,3.7,7.52,6.2
25/9/2020,14:30:00,Lettuce,2.155,37.61,10.34,16.53,4.03,6.12,6.59,6.96
25/9/2020,16:45:00,Lettuce,4.485,32.73,15.5,18.26,6.78,3.43,5.41,6.77
25/9/2020,19:15:00,Lettuce,3.295,33.43,4.23,17.74,5.59,10.77,6.94,6.07
25/9/2020,21:30:00,Lettuce,0,34.63,0.16,10.19,3.61,7.14,3.03,6.22
26/9/2020,0:00:00,Lettuce,0,29.96,7.44,6.17,7.07,10.64,4.61,6.42
26/9/2020,2:30:00,Lettuce,0,34.87,10.6,17.28,7.34,11.95,3.17,6.48
26/9/2020,4:45:00,Lettuce,0,34.26,5.57,5.9,3.47,7.52,3.39,6.97
26/9/2020,7:15:00,Lettuce,1.605,33.6,3.04,13.28,5.29,8.91,5.8,6.97
26/9/2020,9:30:00,Lettuce,4.045,32.53,9.55,7.98,3.31,7.43,4.34,6.52
26/9/2020,12:00:00,Lettuce,3.445,28.05,19.76,16.23,5.76,5.67,3.03,6.43
26/9/2020,14:30:00,Lettuce,3.675,35.01,16.17,16.53,4.42,4.51,4.3,6.86
26/9/2020,16:45:00,Lettuce,3.355,28.34,3.93,19.11,5.14,3.7,6.64,6.63
26/9/2020,19:15:00,Lettuce,4.39,34.9,0.98,16.45,4.69,7.86,4.89,6.7
26/9/2020,21:30:00,Lettuce,0,32.35,8.65,12.23,5.47,2.77,6.28,6.85
27/9/2020,0:00:00,Lettuce,0,30.35,10.8,14.04,4.75,5.85,4.64,6.56
27/9/2020,2:30:00,Lettuce,0,35.86,10.6,23.25,2.22,5.23,7.86,6.75
27/9/2020,4:45:00,Lettuce,0,32.5,15.57,14,6.76,5.82,6.88,6.82
27/9/2020,7:15:00,Lettuce,2.945,34.72,10.43,12.63,3.45,10.45,3.53,6.09
27/9/2020,9:30:00,Lettuce,2.74,36.77,7.33,18.55,3.57,11.15,6.39,6.47
27/9/2020,12:00:00,Lettuce,3.51,32.9,12.87,13,3.62,10.02,7.21,6.95
27/9/2020,14:30:00,Lettuce,3.21,32.79,15.17,18,3.92,11.29,3.77,6.89
27/9/2020,16:45:00,Lettuce,2.52,37.78,0.31,9.09,6.04,11.03,3.11,6.85
27/9/2020,19:15:00,Lettuce,1.615,33.32,9.69,17.51,7.87,12.6,3.46,6.15
27/9/2020,21:30:00,Lettuce,0,35.22,5.51,17.42,6.78,7.94,6.66,6.85
28/9/2020,0:00:00,Lettuce,0,28.06,16.82,9.69,5.02,3.55,6.53,6.93
28/9/2020,2:30:00,Lettuce,0,34.61,9.13,15.97,7.02,7.66,3.73,6.29
28/9/2020,4:45:00,Lettuce,0,35.47,16.72,14.15,5.06,9.83,5.47,6.1
28/9/2020,7:15:00,Lettuce,1.505,37.37,5.35,17.09,5.99,6.71,4.22,6.87
28/9/2020,9:30:00,Lettuce,1.735,33.27,4.66,16.28,2.63,11.02,5.7,6.14
28/9/2020,12:00:00,Lettuce,3.2,32.97,11.89,21.97,5.74,8.69,3.37,6.46
28/9/2020,14:30:00,Lettuce,4.07,28.9,10.57,17.56,1.74,10.08,2.38,6.21
28/9/2020,16:45:00,Lettuce,3.44,28.93,6.12,18.15,5.37,4.49,3.21,6.11
28/9/2020,19:15:00,Lettuce,2.195,29.09,19.67,7.34,5.88,8.11,4.12,6.18
28/9/2020,21:30:00,Lettuce,0,37.84,17.32,14.25,5.04,12.2,4.85,6.8
29/9/2020,0:00:00,Lettuce,0,31.67,14.7,16.98,2.92,14.06,4.6,6.65
29/9/2020,2:30:00,Lettuce,0,35.1,17.37,21.07,5.63,11.12,6.96,6.84
29/9/2020,4:45:00,Lettuce,0,31.53,15.64,20.65,7.08,4.63,3.21,6.21
29/9/2020,7:15:00,Lettuce,1.905,32.08,3.41,14.86,6.28,10.06,3.49,6.11
29/9/2020,9:30:00,Lettuce,2.02,37.56,12.01,16.15,3.34,10.05,5.92,6.87
29/9/2020,12:00:00,Lettuce,3.54,37.95,5.65,15.31,7.57,11.87,2.41,6.92
29/9/2020,14:30:00,Lettuce,3.78,28.53,12.67,10.12,3.5,12.26,6.07,6.43
29/9/2020,16:45:00,Lettuce,3.595,28.15,6.79,18.63,5.7,11.95,4.96,6.78
29/9/2020,19:15:00,Lettuce,3.575,32.61,1.74,10.69,2.86,12.58,7.79,6.41
29/9/2020,21:30:00,Lettuce,0,28.62,9.41,13.12,6.5,10.11,5.69,6.01
30/9/2020,0:00:00,Lettuce,0,30.75,9.44,17.57,5,6.49,3.85,6.14
30/9/2020,2:30:00,Lettuce,0,29.22,2.61,18.21,3.05,7.04,7.18,6.34
30/9/2020,4:45:00,Lettuce,0,34.41,17.48,19.92,6.09,7.32,5.32,6.59
30/9/2020,7:15:00,Lettuce,2.48,35.69,5.02,17.13,6.01,5.75,4.11,6.07
30/9/2020,9:30:00,Lettuce,2,35.53,16.94,14.87,5.82,8.04,5.16,6.23
30/9/2020,12:00:00,Lettuce,4.025,29.65,10.68,19.54,6.57,12.63,5.26,6.59
30/9/2020,14:30:00,Lettuce,4.21,34.55,8.49,24.73,4.87,5.22,6.99,6.75
30/9/2020,16:45:00,Lettuce,2.56,30.26,7.76,17.98,3.52,12.93,3.92,6.33
30/9/2020,19:15:00,Lettuce,2.48,34.78,19.28,9.45,5.65,7.83,5.38,6.09
30/9/2020,21:30:00,Lettuce,0,36.3,9.25,14.23,5.23,8.86,6.27,6.96
1/10/2020,0:00:00,Lettuce,0,34.6,17.5,20.37,8.11,8.93,7.65,6.52
1/10/2020,2:30:00,Lettuce,0,32.3,15.65,12.34,2.81,10.68,4.43,6.03
1/10/2020,4:45:00,Lettuce,0,29.44,17.98,9,6.1,12.22,7.29,6.74
1/10/2020,7:15:00,Lettuce,2.665,34.82,10.31,18.44,4.05,4.93,8.1,6.83
1/10/2020,9:30:00,Lettuce,2.48,33.87,14.8,16.02,7.27,9.34,4.49,6.67
1/10/2020,12:00:00,Lettuce,2.835,33.18,16.35,7.11,5.9,10.13,4.13,6.36
1/10/2020,14:30:00,Lettuce,1.01,30.91,11.33,9.83,5.18,9.41,6.99,6.46
1/10/2020,16:45:00,Lettuce,1.875,35.83,12.71,12.96,6.51,3.22,7.93,6.53
1/10/2020,19:15:00,Lettuce,3.34,29.33,13.05,18.63,6.97,9.31,3.31,6.65
1/10/2020,21:30:00,Lettuce,0,30.48,14.26,8.83,2.3,7.94,6.11,6.36
2/10/2020,0:00:00,Lettuce,0,37.6,17.44,11.79,4.96,5.04,6.25,6.88
2/10/2020,2:30:00,Lettuce,0,31.23,17.67,13.17,3.81,6.15,2.27,6.96
2/10/2020,4:45:00,Lettuce,0,31.16,14.61,14.3,5.6,3.45,5.69,6.96
2/10/2020,7:15:00,Lettuce,1.925,25.28,17.4,13.79,6.68,3.76,3.38,6.52
2/10/2020,9:30:00,Lettuce,2.43,34.49,17.09,19.06,5.17,4.07,5.79,6.84
2/10/2020,12:00:00,Lettuce,2.4,34.45,13.81,20.81,3.37,7.9,2.36,6.46
2/10/2020,14:30:00,Lettuce,2.895,32.87,11.85,13.49,7.17,3.97,4.27,6.23
2/10/2020,16:45:00,Lettuce,3.005,33.59,16.61,21.81,2.76,5.45,5.14,6.81
2/10/2020,19:15:00,Lettuce,3.545,26.98,13.07,10.79,4.73,10.71,2.83,6.99
2/10/2020,21:30:00,Lettuce,0,34.35,13.44,9.83,1.59,4.61,2.3,6.48
3/10/2020,0:00:00,Lettuce,0,28.57,19.36,11.39,4.23,6.55,6.09,6.93
3/10/2020,2:30:00,Lettuce,0,35,11.9,20.51,6.07,12.12,4.49,6.67
3/10/2020,4:45:00,Lettuce,0,34.04,15.74,18.35,4.19,14.27,3.56,6.61
3/10/2020,7:15:00,Lettuce,2.815,28.04,16.08,11.6,3.96,8.04,4.42,6.41
3/10/2020,9:30:00,Lettuce,1.89,28.58,7.98,11.62,2.41,10.17,5.27,6.05
3/10/2020,12:00:00,Lettuce,2.16,34.5,14.76,13.68,2.41,6.62,2.89,6.12
3/10/2020,14:30:00,Lettuce,2.92,33.76,9.06,16.57,1.89,10.73,6.68,6.77
3/10/2020,16:45:00,Lettuce,3.37,36.89,11.51,17.49,4.17,5.94,6.97,6.97
3/10/2020,19:15:00,Lettuce,2.19,31.6,15.24,15.32,3.03,4.49,2.95,6.49
3/10/2020,21:30:00,Lettuce,0,30.12,13.56,13.13,6.82,5.88,4.88,6.77
4/10/2020,0:00:00,Lettuce,0,30.72,10.8,18.91,6.62,2.56,3.69,6.5
4/10/2020,2:30:00,Lettuce,0,35.18,18.93,17.96,7.88,5.63,3.25,6.73
4/10/2020,4:45:00,Lettuce,0,27.94,11.22,15.66,4.35,10.9,2.63,6.05
4/10/2020,7:15:00,Lettuce,3.595,28.41,13.69,11.5,7.6,10.04,3.27,6.26
4/10/2020,9:30:00,Lettuce,2.75,31.45,10.61,18.26,3.48,6.99,4.74,6.34
4/10/2020,12:00:00,Lettuce,3.005,36.23,13.67,13.82,3.77,7.17,3.91,6.48
4/10/2020,14:30:00,Lettuce,1.135,36.63,8.37,16.34,5.09,12.91,3.42,6.61
4/10/2020,16:45:00,Lettuce,3.27,35.11,14.5,10.74,3.98,9.27,6.24,6.52
4/10/2020,19:15:00,Lettuce,1.74,30.68,19.35,10.18,6.12,11.07,7.55,6.54
4/10/2020,21:30:00,Lettuce,0,32.08,13.88,13.31,5.25,6.22,6.32,6.18
5/10/2020,0:00:00,Lettuce,0,30.05,9.69,11.68,2.78,8.68,6.2,6.57
5/10/2020,2:30:00,Lettuce,0,30.5,18.14,10.89,6.62,2.35,5.13,6.51
5/10/2020,4:45:00,Lettuce,0,37.5,11.88,8.03,5.9,4.72,5.65,6.36
5/10/2020,7:15:00,Lettuce,4.07,34.86,15.33,10.52,3.33,2.94,5.81,6.31
5/10/2020,9:30:00,Lettuce,2.725,33.42,8.86,18.36,4.28,13.31,3.04,6.33
5/10/2020,12:00:00,Lettuce,3.625,34.87,15.56,14.78,5.67,12.65,2.91,6.32
5/10/2020,14:30:00,Lettuce,2.88,33.09,13.35,18.98,5.43,7.84,5.38,6.93
5/10/2020,16:45:00,Lettuce,2.125,34.64,15.69,18.07,2.43,5.26,7.85,6.8
5/10/2020,19:15:00,Lettuce,1.995,32.71,14.59,17.86,3.28,8.99,3.08,6.15
5/10/2020,21:30:00,Lettuce,0,29.67,14.14,20.53,3.33,5.45,4.32,6.61
6/10/2020,0:00:00,Lettuce,0,30.02,19.6,5.62,5.94,5.02,4.03,6.91
6/10/2020,2:30:00,Lettuce,0,30.55,19.46,10.59,2.14,3.15,6.24,6.77
6/10/2020,4:45:00,Lettuce,0,30.57,16.24,18.66,3.76,8.17,4.07,6.57
6/10/2020,7:15:00,Lettuce,2.775,32.69,15.34,22.55,4.54,4.12,2.54,6.39
6/10/2020,9:30:00,Lettuce,3.72,30.97,12.05,10.92,5.37,4.83,2.35,6.2
6/10/2020,12:00:00,Lettuce,1.775,30.59,11.17,18.02,4.76,6.32,3.55,6.88
6/10/2020,14:30:00,Lettuce,4.225,26.09,15.13,15.46,5.66,5.82,3.54,6.19
6/10/2020,16:45:00,Lettuce,1.48,29.12,19.77,18.34,3.31,2.88,2.67,6.59
6/10/2020,19:15:00,Lettuce,1.365,29.16,17.07,18.07,5.42,6.21,3.15,6.51
6/10/2020,21:30:00,Lettuce,0,32.88,11.96,10.69,3.39,4.9,4.98,6.6
7/10/2020,0:00:00,Lettuce,0,31.56,18.87,14.45,5.24,9.5,5.57,6.85
7/10/2020,2:30:00,Lettuce,0,34.5,11.4,15.49,6.91,8.08,5.43,6.37
7/10/2020,4:45:00,Lettuce,0,32.18,13.51,18.82,6.74,8.77,5.73,6.52
7/10/2020,7:15:00,Lettuce,2.78,35.13,16.24,21.26,7.37,10.3,3.72,6.26
7/10/2020,9:30:00,Lettuce,2.655,36.21,13.31,10.76,5.47,3.89,5.04,6.27
7/10/2020,12:00:00,Lettuce,2.51,28.8,13.62,17.86,4.71,3.91,3.65,6.47
7/10/2020,14:30:00,Lettuce,2.865,28.7,16.36,18.15,5.84,9.94,3.22,6.08
7/10/2020,16:45:00,Lettuce,3.935,32.13,18.02,19.4,6,5.61,8.28,6.81
7/10/2020,19:15:00,Lettuce,2.25,32.62,19.91,15.06,8.33,13.24,6.69,6.75
7/10/2020,21:30:00,Lettuce,0,25.75,11.4,11.54,5.05,7.28,2.19,6.34
8/10/2020,0:00:00,Lettuce,0,33.93,14.36,20.34,6.63,4.78,3.93,6.72
8/10/2020,2:30:00,Lettuce,0,27.65,12.42,14.98,4.99,3.59,5.17,6.61
8/10/2020,4:45:00,Lettuce,0,30.66,18.47,19.18,5.88,5.94,3.96,6.18
8/10/2020,7:15:00,Lettuce,2.515,31.35,16.01,8.83,4.74,12.08,4.16,6.5
8/10/2020,9:30:00,Lettuce,2.06,27.58,17.79,15.14,5.64,0.62,3.09,6.94
8/10/2020,12:00:00,Lettuce,2.72,27,10.62,13.71,6.23,8.99,6.61,6.53
8/10/2020,14:30:00,Lettuce,2.41,30.18,9.18,13.34,4.41,10.72,5.63,6.08
8/10/2020,16:45:00,Lettuce,2.81,34.28,10.54,11.42,3.76,13.71,6.49,6.29
8/10/2020,19:15:00,Lettuce,2.47,28.68,10.88,12.55,5.07,2.28,4.34,6.16
8/10/2020,21:30:00,Lettuce,0,30.78,14.48,10.75,5.89,8.58,7.63,6.24
9/10/2020,0:00:00,Lettuce,0,31.57,13.9,16.14,3.35,2.83,7.57,6.92
9/10/2020,2:30:00,Lettuce,0,29.84,19.35,15.86,3.03,5.98,2.69,6.48
9/10/2020,4:45:00,Lettuce,0,29.74,14.18,20.19,4.59,1.84,6.28,6.03
9/10/2020,7:15:00,Lettuce,2.01,36.14,19.61,16.12,3.24,7.81,5.07,6.88
9/10/2020,9:30:00,Lettuce,1.415,35.38,16.87,17.38,3.99,8.2,2.66,6.81
9/10/2020,12:00:00,Lettuce,3.37,31.9,12.18,16.44,6.31,12.15,6.32,6.84
9/10/2020,14:30:00,Lettuce,1.83,28.42,19.77,13.67,7.33,8.29,6.05,6.75
9/10/2020,16:45:00,Lettuce,1.99,23.43,12.79,18.89,7.15,9.59,4.36,6.53
9/10/2020,19:15:00,Lettuce,1.125,26.97,9.5,13.65,8.23,3.95,2.75,6.61
9/10/2020,21:30:00,Lettuce,0,31.58,10.6,12.23,6.19,11.89,4.16,6.49
10/10/2020,0:00:00,Lettuce,0,33.64,10.87,11.24,6.28,10.31,3.89,6.05
